envComp,gRMSD,valence,type,mineral,amcsdID,atomName,resNum,atomNum,chain,geo,pdb_Min,pdb_Pro
FE1N5S1,0.11,3.59,Protein,nan,nan,FE,500,70160,M,oct,nan,3j2t
FE1S3,0.38,1.91,Protein,nan,nan,FE,496,24257,C,tev,nan,1n2c
NI1C1N1O5,0.76,0.00,Protein,nan,nan,NI,391,3075,A,coc,nan,3kbw
FE1C1N6,0.70,2.50,Protein,nan,nan,FE,678,4741,A,coc,nan,3pmq
CU1C1N3O1,nan,0.58,Protein,nan,nan,CU,100,9869,K,irr,nan,3ciq
CU1C1N3O2,nan,1.12,Protein,nan,nan,CU,1352,10572,C,irr,nan,1gqh
CU1N3O1,0.45,0.87,Protein,nan,nan,CU,801,11150,A,bva,nan,1pu4
CU1N3O1,0.57,0.32,Protein,nan,nan,CU,501,4614,A,bva,nan,3ntm
FE1C1N2O4,0.67,1.55,Protein,nan,nan,FE,501,44296,G,coc,nan,3gcf
FE1S4,0.40,1.83,Protein,nan,nan,FE,3002,36451,C,tet,nan,1jro
FE1O4,nan,0.99,Protein,nan,nan,FE,202,10287,C,irr,nan,4zkw
CU1N3O2,nan,0.73,Protein,nan,nan,CU,1002,3825,A,irr,nan,4e9s
CO1C2N5,nan,3.49,Protein,nan,nan,CO,800,20822,C,irr,nan,4req
FE1CL1N5,0.31,2.77,Protein,nan,nan,FE,1307,2404,A,oct,nan,4cuo
FE1N6,0.16,3.08,Protein,nan,nan,FE,1129,59121,N,oct,nan,1ogy
FE1N4S1,0.20,2.14,Protein,nan,nan,FE,750,6701,A,spy,nan,3nlp
MN1N1O5,0.21,0.80,Protein,nan,nan,MN,704,6949,B,oct,nan,4mr0
MO1O6,0.58,5.44,Protein,nan,nan,MO,1417,3156,A,oct,nan,4bvp
FE1S4,0.29,3.95,Protein,nan,nan,FE,1,7869,G,tet,nan,3p1m
FE1N2O2S1,nan,1.30,Protein,nan,nan,FE,205,1564,A,irr,nan,3l87
FE1N2O3,0.33,0.37,Protein,nan,nan,FE,204,30878,R,spy,nan,4toc
FE1N4S1,0.16,2.87,Protein,nan,nan,FE,501,7389,A,spy,nan,1og2
FE1N6,0.15,3.14,Protein,nan,nan,FE,282,1691,A,oct,nan,2ksu
NI1N4O1S1,0.30,1.88,Protein,nan,nan,NI,1550,19375,A,oct,nan,1hbo
FE1N5O1,0.17,3.29,Protein,nan,nan,FE,601,8707,B,oct,nan,4q1o
FE1C1N1O5,nan,1.13,Protein,nan,nan,FE,205,30366,A,irr,nan,5d8y
CO1N1O2,nan,0.38,Protein,nan,nan,CO,613,13564,D,irr,nan,2wke
FE1N1O5,0.52,1.98,Protein,nan,nan,FE,5002,17478,A,oct,nan,1fz6
FE1S3,0.51,2.00,Protein,nan,nan,FE,502,26059,C,tev,nan,3pdi
MN1N1O5,0.21,1.92,Protein,nan,nan,MN,238,7211,C,oct,nan,2p34
FE1N5S1,0.12,4.93,Protein,nan,nan,FE,501,32045,D,oct,nan,3h1h
FE1C2S4,0.38,3.70,Protein,nan,nan,FE,1004,6221,L,oct,nan,1h2a
FE1C1N5,0.12,3.64,Protein,nan,nan,FE,147,4578,B,oct,nan,1ch4
FE1S4,0.31,2.61,Protein,nan,nan,FE,602,4325,A,tet,nan,3b0j
MN1N1O5,0.33,1.50,Protein,nan,nan,MN,5289,11160,E,oct,nan,1sfy
NI1O2S4,0.74,1.18,Protein,nan,nan,NI,1551,18513,Q,con,nan,4ucx
FE1C1N6,0.64,3.24,Protein,nan,nan,FE,601,8513,A,coc,nan,1qo8
FE1C1N4O2,nan,1.03,Protein,nan,nan,FE,500,6726,M,irr,nan,1fnq
CU1N2S2,0.55,0.76,Protein,nan,nan,CU,3404,7612,C,bva,nan,4e9y
FE1N6,0.07,2.77,Protein,nan,nan,FE,806,66788,G,oct,nan,4rkm
FE1S4,0.58,1.96,Protein,nan,nan,FE,1464,36686,G,tet,nan,2w3r
FE1N1O4,0.46,1.00,Protein,nan,nan,FE,201,1411,A,tbp,nan,4lyu
FE1C1S3,0.40,2.78,Protein,nan,nan,FE,502,63717,C,tet,nan,5cx1
FE1N2O1S3,0.25,1.85,Protein,nan,nan,FE,300,3207,A,oct,nan,2cz1
FE1N2O3,0.60,0.85,Protein,nan,nan,FE,1397,5991,B,spy,nan,2vhl
FE1C1N1O5,nan,2.15,Protein,nan,nan,FE,501,35458,E,irr,nan,5cnv
CU1N2S1,0.57,0.70,Protein,nan,nan,CU,141,1039,A,tri,nan,1qhq
MN1N2O1,nan,0.43,Protein,nan,nan,MN,2002,33769,A,irr,nan,3hb9
CO1N2O4,0.46,1.07,Protein,nan,nan,CO,328,5108,B,oct,nan,3tnb
FE1N5,0.32,2.10,Protein,nan,nan,FE,142,4517,C,spy,nan,3odq
FE1O6,0.25,1.47,Protein,nan,nan,FE,1008,9752,C,oct,nan,1oqu
FE1N3O2,0.34,0.76,Protein,nan,nan,FE,501,6047,B,tbp,nan,2gok
FE1N4S1,0.26,3.69,Protein,nan,nan,FE,750,6739,B,spy,nan,1om5
FE1N5,0.20,2.82,Protein,nan,nan,FE,350,2441,A,spy,nan,1h5i
MN1N1O4,0.43,2.13,Protein,nan,nan,MN,403,5585,A,spy,nan,1jqc
FE1N1O3,0.60,0.63,Protein,nan,nan,FE,201,10064,D,pyv,nan,4ixk
FE1S4,0.23,2.95,Protein,nan,nan,FE,1241,18397,B,tet,nan,2bs3
CU1N1O1S2,0.28,0.86,Protein,nan,nan,CU,228,30065,O,bva,nan,3ag1
MN1N3O2,0.27,1.32,Protein,nan,nan,MN,216,1631,A,tbp,nan,3bfr
FE1O1S3,0.69,2.19,Protein,nan,nan,FE,525,24234,B,bva,nan,1n2c
FE1CL1N4S1,0.41,3.66,Protein,nan,nan,FE,557,8644,A,oct,nan,1zj8
CU1C1N2,nan,0.09,Protein,nan,nan,CU,430,6631,A,irr,nan,1t16
FE1S4,0.28,2.24,Protein,nan,nan,FE,500,3836,B,tet,nan,3lxf
FE1N6,0.25,2.20,Protein,nan,nan,FE,1004,19215,E,oct,nan,2vr0
FE1S4,0.27,2.79,Protein,nan,nan,FE,7496,16289,C,tet,nan,3u7q
MN1O6,0.46,2.57,Protein,nan,nan,MN,403,28527,I,oct,nan,2qc8
MN1C2N1O5,nan,0.00,Protein,nan,nan,MN,150,2239,A,irr,nan,1on2
FE1S4,0.21,2.75,Protein,nan,nan,FE,703,19331,D,tet,nan,1b25
FE1N6,0.12,2.19,Protein,nan,nan,FE,302,13011,A,oct,nan,4i7z
FE1N2S2,0.42,1.86,Protein,nan,nan,FE,501,4998,A,tet,nan,1wql
CO1C1N1O3,nan,1.31,Protein,nan,nan,CO,401,32794,K,irr,nan,5ds0
FE1N5,0.14,3.14,Protein,nan,nan,FE,682,22210,B,spy,nan,1cx2
FE1N4S2,0.18,2.83,Protein,nan,nan,FE,201,30733,N,oct,nan,4tob
FE1S4,0.18,2.66,Protein,nan,nan,FE,2233,18770,A,tet,nan,2c3p
W1O6,0.40,5.90,Protein,nan,nan,W,1001,44492,B,oct,nan,1i94
FE1S4,0.19,2.66,Protein,nan,nan,FE,202,74024,O,tet,nan,4hea
MN1N2O4,0.54,1.66,Protein,nan,nan,MN,401,9251,A,pvp,nan,4lrb
FE1N1S3,0.38,2.87,Protein,nan,nan,FE,8496,32303,E,tet,nan,1m1n
FE1S4,0.35,2.65,Protein,nan,nan,FE,402,2708,A,tet,nan,4jy8
FE1S4,0.71,2.69,Protein,nan,nan,FE,1195,18759,B,pyv,nan,2vpw
W1O6,0.38,6.46,Protein,nan,nan,W,1014,36033,K,oct,nan,1i96
FE1S4,0.20,2.86,Protein,nan,nan,FE,1266,37322,B,tet,nan,4ueq
MN1O6,0.45,0.99,Protein,nan,nan,MN,391,2823,A,oct,nan,3fxl
CU1N2S2,0.63,0.81,Protein,nan,nan,CU,501,14741,E,tet,nan,2avf
W1O6,0.40,5.86,Protein,nan,nan,W,1009,45159,J,oct,nan,1i94
FE1S4,0.27,2.91,Protein,nan,nan,FE,701,8092,A,tet,nan,4s26
FE1S4,0.30,3.09,Protein,nan,nan,FE,3290,48225,G,tet,nan,2afi
CU1N2O2,0.49,0.62,Protein,nan,nan,CU,402,4006,A,pyv,nan,2fu7
CO1N4O1,0.30,2.09,Protein,nan,nan,CO,503,7273,B,spy,nan,4ur0
FE1N1O4,0.33,1.06,Protein,nan,nan,FE,202,10305,B,spy,nan,4zkh
FE1S4,0.24,2.27,Protein,nan,nan,FE,201,9106,B,tet,nan,4f1e
FE1S4,0.24,3.04,Protein,nan,nan,FE,800,26838,C,tet,nan,1jqk
FE1N2S2,0.37,1.83,Protein,nan,nan,FE,501,3275,A,tet,nan,4qur
MN1C1N1O2S1,nan,0.00,Protein,nan,nan,MN,1369,20835,A,irr,nan,1of6
W1O6,0.42,5.74,Protein,nan,nan,W,1579,35212,A,oct,nan,1i95
FE1N6,0.07,3.55,Protein,nan,nan,FE,400,4722,A,oct,nan,3hq9
FE1N1O4,0.41,1.87,Protein,nan,nan,FE,300,38744,T,tbp,nan,1z6o
FE1N5O1,0.14,3.42,Protein,nan,nan,FE,602,8886,B,oct,nan,1gq1
FE1S4,0.10,3.08,Protein,nan,nan,FE,401,4790,A,tet,nan,4mux
FE1N5O1,0.45,1.99,Protein,nan,nan,FE,1016,19088,D,oct,nan,2yev
FE1S4,0.09,2.24,Protein,nan,nan,FE,501,31867,E,tet,nan,1pp9
FE1S4,0.20,2.62,Protein,nan,nan,FE,801,28664,G,tet,nan,4uq8
CU1C1S1,nan,0.13,Protein,nan,nan,CU,1048,12843,A,irr,nan,3t51
FE1N2O1S3,0.18,1.83,Protein,nan,nan,FE,300,3267,A,oct,nan,3a8l
CU1N1O1S2,0.30,0.89,Protein,nan,nan,CU,228,30005,O,bva,nan,3abk
MN1O3,0.65,0.80,Protein,nan,nan,MN,3240,80805,X,spv,nan,4wfb
FE1N5,0.55,2.27,Protein,nan,nan,FE,143,4519,C,spy,nan,1hda
MN1C1N1O5,nan,0.00,Protein,nan,nan,MN,401,4796,B,irr,nan,4dr0
FE1N4O1,0.43,0.70,Protein,nan,nan,FE,501,15161,B,tbp,nan,4ou9
FE1S4,0.33,2.72,Protein,nan,nan,FE,107,839,A,tet,nan,1frm
FE1S4,0.29,2.71,Protein,nan,nan,FE,1003,26518,G,tet,nan,4z3y
MN1N2O5,0.72,1.76,Protein,nan,nan,MN,700,10063,C,coc,nan,2rka
FE1S4,0.53,2.16,Protein,nan,nan,FE,506,16374,C,tet,nan,5bvg
FE1N6,0.15,2.07,Protein,nan,nan,FE,201,45798,V,oct,nan,4ixq
FE1N1S4,nan,7.10,Protein,nan,nan,FE,1265,25035,B,irr,nan,4urh
FE1N5O1,0.28,3.14,Protein,nan,nan,FE,142,4519,C,oct,nan,1hgc
FE1N5S1,0.33,2.35,Protein,nan,nan,FE,500,7657,B,oct,nan,3koh
FE1N5,0.38,1.91,Protein,nan,nan,FE,1580,9394,D,spy,nan,3zs0
FE1N6,0.07,3.17,Protein,nan,nan,FE,1005,16785,B,oct,nan,2zo5
FE1S4,0.08,1.98,Protein,nan,nan,FE,201,11736,F,tet,nan,4nbc
FE1S4,0.22,2.78,Protein,nan,nan,FE,502,14495,A,tet,nan,2v4j
CO1N2O2,0.67,1.52,Protein,nan,nan,CO,1316,10215,D,bva,nan,2vc5
FE1S4,0.44,0.76,Protein,nan,nan,FE,303,3221,A,tet,nan,1yuz
W1O6,0.44,5.96,Protein,nan,nan,W,1012,35953,D,oct,nan,1i97
W1O6,0.54,6.57,Protein,nan,nan,W,1004,35301,B,oct,nan,1i95
FE1N5S1,0.17,3.16,Protein,nan,nan,FE,450,12283,C,oct,nan,2wh8
FE1S4,0.50,5.48,Protein,nan,nan,FE,245,16714,B,tet,nan,3p4s
FE1S3,0.50,1.91,Protein,nan,nan,FE,496,15197,B,tri,nan,1mio
FE1O1S3,0.33,1.83,Protein,nan,nan,FE,408,3057,A,tet,nan,4jye
W1O6,0.38,6.46,Protein,nan,nan,W,1004,44739,B,oct,nan,1i94
FE1N3O1,0.30,1.21,Protein,nan,nan,FE,501,6465,B,bvp,nan,3wr3
FE1N5O1,0.18,2.26,Protein,nan,nan,FE,602,28743,A,oct,nan,3wg7
FE1C2N2O3,nan,1.57,Protein,nan,nan,FE,510,12504,B,irr,nan,1ycf
NI1N1O1,0.29,0.24,Protein,nan,nan,NI,226,3284,A,trv,nan,3d34
CU1N1O2,0.48,0.54,Protein,nan,nan,CU,183,34122,I,tev,nan,3re7
CU1S2,0.67,0.64,Protein,nan,nan,CU,3922,19054,E,lin,nan,1zxi
FE1N5,0.23,2.67,Protein,nan,nan,FE,137,1051,A,spy,nan,1eca
FE1S4,0.22,2.33,Protein,nan,nan,FE,1248,1920,A,tet,nan,4unf
MN1N1O4,0.42,1.43,Protein,nan,nan,MN,401,6276,B,tbp,nan,2qb6
MN1N2O3,0.31,1.27,Protein,nan,nan,MN,403,5509,B,spy,nan,1s8e
W1O6,0.49,6.37,Protein,nan,nan,W,1012,45409,D,oct,nan,1i94
NI1N1O1,nan,0.44,Protein,nan,nan,NI,404,1983,B,irr,nan,1elw
FE1N6,0.07,3.17,Protein,nan,nan,FE,501,27479,G,oct,nan,2qjp
FE1S4,0.26,2.14,Protein,nan,nan,FE,601,19129,A,tet,nan,3nvy
FE1N4S1,0.45,2.32,Protein,nan,nan,FE,1407,6134,B,spy,nan,2ca0
MN1N1O4,0.60,0.88,Protein,nan,nan,MN,701,13828,A,tpv,nan,3a9s
CU1N4,0.96,0.40,Protein,nan,nan,CU,156,2200,A,bva,nan,3pu7
FE1S4,0.30,3.93,Protein,nan,nan,FE,575,3595,A,tet,nan,5gep
MN1O6,0.40,1.40,Protein,nan,nan,MN,353,5029,B,cof,nan,3fjw
CU1N2S1,0.54,0.68,Protein,nan,nan,CU,501,1954,B,tri,nan,3fsz
FE1S4,0.24,1.69,Protein,nan,nan,FE,1027,31245,B,tet,nan,1h7x
CO1N6,0.07,3.52,Protein,nan,nan,CO,2003,12227,B,oct,nan,1qxo
FE1S4,0.21,2.79,Protein,nan,nan,FE,265,36886,D,tet,nan,1yrq
FE1S4,0.31,2.72,Protein,nan,nan,FE,502,6119,A,tet,nan,4r33
FE1N4S1,0.16,2.74,Protein,nan,nan,FE,420,3298,A,spy,nan,3oia
FE1C1N6,0.53,3.09,Protein,nan,nan,FE,1007,8459,A,coc,nan,3f29
FE1S4,0.52,5.51,Protein,nan,nan,FE,1001,52489,S,bva,nan,2y0s
FE1S4,0.28,2.73,Protein,nan,nan,FE,267,36793,C,tet,nan,2frv
FE1S3,0.51,1.97,Protein,nan,nan,FE,600,8186,A,tri,nan,1gn9
FE1N2S2,0.33,1.83,Protein,nan,nan,FE,201,772,A,tet,nan,1vck
FE1O1S3,0.31,2.95,Protein,nan,nan,FE,286,12121,A,tet,nan,3ze9
FE1S4,0.26,2.83,Protein,nan,nan,FE,502,6120,B,tet,nan,4k37
FE1S4,0.28,1.99,Protein,nan,nan,FE,1333,20074,A,tet,nan,3una
FE1N4O2,0.28,2.89,Protein,nan,nan,FE,801,23025,B,oct,nan,4enq
FE1N3O2,0.24,1.44,Protein,nan,nan,FE,326,10187,E,tbp,nan,1b06
FE1N4S1,0.54,2.82,Protein,nan,nan,FE,901,6861,A,spy,nan,3e65
W1O4,0.00,2.67,Protein,nan,nan,W,550,51114,V,tet,nan,3h1c
MN1C1S1,nan,0.00,Protein,nan,nan,MN,304,4014,B,irr,nan,4k28
CO1N2S3,0.32,0.72,Protein,nan,nan,CO,301,15748,I,spy,nan,2dd5
MN1N3O2,0.41,1.42,Protein,nan,nan,MN,199,3139,A,tbp,nan,1zuq
MN1C1F1N1O4,nan,0.00,Protein,nan,nan,MN,500,7158,A,irr,nan,1t5g
NI1N2O1S1,0.80,1.19,Protein,nan,nan,NI,2001,4179,B,bva,nan,1bs6
FE1S4,0.42,3.11,Protein,nan,nan,FE,1764,18798,E,tet,nan,2vpx
CU1N2S2,0.60,0.80,Protein,nan,nan,CU,501,13781,F,tet,nan,1kbv
FE1S4,0.35,1.77,Protein,nan,nan,FE,1028,31194,B,tet,nan,1gth
FE1C1S4,nan,46.35,Protein,nan,nan,FE,3002,55453,C,irr,nan,4l6v
FE1S4,0.46,2.13,Protein,nan,nan,FE,302,8564,B,tet,nan,3sfe
NI1O1S4,0.44,0.78,Protein,nan,nan,NI,551,36908,K,spy,nan,1yrq
FE1S4,0.46,4.68,Protein,nan,nan,FE,104,5435,C,tet,nan,2vkr
CO1C1N2O4P1,nan,0.00,Protein,nan,nan,CO,1450,6625,A,irr,nan,1y7a
FE1S4,0.36,4.29,Protein,nan,nan,FE,303,36957,K,tet,nan,1e7p
FE1C2N6,0.75,3.49,Protein,nan,nan,FE,201,678,A,hbp,nan,1b5m
FE1N1O2,0.61,1.15,Protein,nan,nan,FE,1157,29470,P,tev,nan,2iy4
MN1O2,0.54,0.93,Protein,nan,nan,MN,400,2789,A,trv,nan,2chr
FE1N4S1,0.23,2.69,Protein,nan,nan,FE,500,15138,B,spy,nan,1z10
MN1N1O5,0.52,1.74,Protein,nan,nan,MN,6289,11185,F,oct,nan,1sfy
FE1C1N2O3,nan,1.61,Protein,nan,nan,FE,1358,2655,A,irr,nan,2wbo
MN1C1N1O5,nan,0.00,Protein,nan,nan,MN,3,7188,B,irr,nan,1tbl
CU1N2S1,0.41,0.84,Protein,nan,nan,CU,801,27130,E,tri,nan,1qni
FE1S4,0.15,2.98,Protein,nan,nan,FE,466,14574,3,tet,nan,1gph
FE1CL1N1O1,0.04,0.94,Protein,nan,nan,FE,206,1545,A,spv,nan,4ykh
CO1N2O3,0.51,0.56,Protein,nan,nan,CO,2010,6992,B,spy,nan,1fx7
FE1N6,0.07,2.85,Protein,nan,nan,FE,803,4306,A,oct,nan,1y0p
CU1N4,0.86,0.32,Protein,nan,nan,CU,301,2188,A,tet,nan,2z7w
FE1S4,0.22,2.72,Protein,nan,nan,FE,3290,20554,E,tet,nan,2afh
FE1S4,0.27,2.73,Protein,nan,nan,FE,1002,26511,E,tet,nan,4z3w
CU1C1N3,nan,0.23,Protein,nan,nan,CU,155,7022,A,irr,nan,3s0p
FE1O4,0.48,0.40,Protein,nan,nan,FE,169,8684,F,bvp,nan,3egm
FE1S4,0.36,1.72,Protein,nan,nan,FE,1029,31434,C,tet,nan,1h7x
FE1N5O1,0.26,3.61,Protein,nan,nan,FE,903,5079,C,oct,nan,1wnv
FE1N4O1S1,0.23,3.23,Protein,nan,nan,FE,401,3160,A,oct,nan,4iq9
FE1C1N5S1,0.64,4.04,Protein,nan,nan,FE,107,1620,A,coc,nan,1hro
MN1C1CL2N1O4,nan,0.00,Protein,nan,nan,MN,1304,5039,A,irr,nan,2v8t
V1O6,0.59,4.92,Protein,nan,nan,V,2001,7612,B,pvp,nan,2d1g
W1O6,0.44,5.95,Protein,nan,nan,W,1014,36117,K,oct,nan,1i97
FE1C1S3,nan,2.12,Protein,nan,nan,FE,3103,29591,C,irr,nan,2o01
FE1S4,0.59,3.05,Protein,nan,nan,FE,7498,49351,D,tet,nan,1m1y
FE1O2,0.12,0.21,Protein,nan,nan,FE,207,15357,G,trv,nan,5d8p
FE1N1O4,0.45,1.28,Protein,nan,nan,FE,5001,17499,A,spy,nan,1fz4
CU1N1O1S2,0.34,0.67,Protein,nan,nan,CU,228,29978,O,bva,nan,2eim
FE1N4S1,0.56,2.91,Protein,nan,nan,FE,501,10149,C,spy,nan,2zqx
FE1S4,0.50,2.26,Protein,nan,nan,FE,455,15040,A,tet,nan,2gbx
FE1C1N1O2,0.36,0.32,Protein,nan,nan,FE,203,30888,R,pyv,nan,5d8y
MN1N1O4,0.41,1.74,Protein,nan,nan,MN,265,4065,A,tbp,nan,2gu5
NI1N1O3,0.54,0.49,Protein,nan,nan,NI,21,1288,A,pyv,nan,1sk3
FE1N5,0.53,2.27,Protein,nan,nan,FE,142,4457,C,spy,nan,2hhe
FE1C1N1O5,nan,1.13,Protein,nan,nan,FE,203,30755,M,irr,nan,5d8y
FE1S4,0.60,4.56,Protein,nan,nan,FE,3498,48143,D,bvp,nan,2afi
CU1N3O2,nan,0.71,Protein,nan,nan,CU,301,11979,G,irr,nan,4oy7
MN1C1N1O5,nan,0.00,Protein,nan,nan,MN,396,9212,B,irr,nan,3un2
MN1O5,nan,1.72,Protein,nan,nan,MN,1043,27643,E,irr,nan,2d3c
FE1N5O1,0.22,3.99,Protein,nan,nan,FE,1295,4854,A,oct,nan,4cvj
FE1S2,0.02,0.63,Protein,nan,nan,FE,97,1367,A,trv,nan,1dox
FE1S4,0.20,1.69,Protein,nan,nan,FE,1028,31043,A,tet,nan,1h7w
FE1S4,0.31,2.73,Protein,nan,nan,FE,268,24446,C,tet,nan,1e3d
MN1C1N1O3,nan,0.00,Protein,nan,nan,MN,505,7035,C,irr,nan,3e8q
FE1N4S1,0.17,2.22,Protein,nan,nan,FE,750,6720,A,spy,nan,3nlw
CU1S3,0.18,0.43,Protein,nan,nan,CU,37,259,V,tri,nan,1rju
FE1S4,0.29,2.62,Protein,nan,nan,FE,501,6349,C,tet,nan,4d4o
MN1N1O2S1,0.18,1.71,Protein,nan,nan,MN,400,5178,A,bvp,nan,1ofb
MN1N1O5,0.46,1.71,Protein,nan,nan,MN,321,6666,A,oct,nan,3n3a
MN1O3,0.25,0.44,Protein,nan,nan,MN,1305,10356,A,tev,nan,1uon
FE1S4,0.18,2.91,Protein,nan,nan,FE,183,74775,G,tet,nan,3ias
FE1N4O1S1,0.27,3.07,Protein,nan,nan,FE,401,3134,A,oct,nan,4ipw
FE1S4,0.34,1.81,Protein,nan,nan,FE,1028,31151,C,tet,nan,1gte
FE1O1S3,0.32,2.84,Protein,nan,nan,FE,900,10811,C,tet,nan,3noy
FE1S4,0.17,2.70,Protein,nan,nan,FE,621,19218,B,tet,nan,1b4n
MN1N1O5,0.26,1.59,Protein,nan,nan,MN,4238,7080,D,oct,nan,1v6i
NI1N2O2S1,nan,0.97,Protein,nan,nan,NI,200,1187,A,irr,nan,1ws1
FE1C2S5SE1,nan,0.00,Protein,nan,nan,FE,503,16297,A,irr,nan,5bvh
FE1C1N6,0.69,2.83,Protein,nan,nan,FE,603,17022,C,coc,nan,1d4c
FE1N5,0.34,3.35,Protein,nan,nan,FE,130,1783,A,spy,nan,1jaf
MN1O6,0.41,0.95,Protein,nan,nan,MN,408,2258,A,oct,nan,4qh9
CU1C1N3O2,nan,0.96,Protein,nan,nan,CU,1501,3834,A,irr,nan,3v9c
FE1C3S2,0.36,2.63,Protein,nan,nan,FE,701,42754,E,spy,nan,5aa5
FE1C1S3,0.42,2.63,Protein,nan,nan,FE,502,15968,A,tet,nan,4nd8
FE1N5O1,0.22,2.93,Protein,nan,nan,FE,605,17943,A,oct,nan,3ln0
FE1N4S1,0.45,2.18,Protein,nan,nan,FE,750,6801,B,spy,nan,4uh0
MO1N1O2S3,0.51,6.01,Protein,nan,nan,MO,496,15795,A,oct,nan,3min
FE1S4,0.25,2.70,Protein,nan,nan,FE,1004,17066,B,tet,nan,2h88
FE1N5S1,0.18,3.54,Protein,nan,nan,FE,430,3229,A,oct,nan,1p2y
FE1C2N1O5,nan,2.35,Protein,nan,nan,FE,920,6469,A,irr,nan,3ufk
FE1S4,0.39,2.69,Protein,nan,nan,FE,603,18086,B,tet,nan,4xdd
MN1N2O4,0.23,2.07,Protein,nan,nan,MN,401,1989,A,oct,nan,4m4k
FE1S4,0.27,2.10,Protein,nan,nan,FE,3002,20140,A,tet,nan,1fo4
FE1N6,0.12,2.68,Protein,nan,nan,FE,201,5000,D,oct,nan,3wyo
MN1C1N1O5,nan,0.00,Protein,nan,nan,MN,402,9277,B,irr,nan,4lrb
FE1S4,0.16,4.37,Protein,nan,nan,FE,418,13426,D,tet,nan,2a5h
NI1O1S4,0.59,0.67,Protein,nan,nan,NI,551,36972,N,spy,nan,1yrq
FE1S4,0.12,2.07,Protein,nan,nan,FE,500,7743,C,tet,nan,3gl0
NI1O2,0.76,0.57,Protein,nan,nan,NI,301,3274,A,trv,nan,4ybn
FE1S4,0.10,2.89,Protein,nan,nan,FE,107,1678,A,tet,nan,1ftc
FE1N5S1,0.08,3.81,Protein,nan,nan,FE,600,2441,A,oct,nan,2orq
FE1N2O4,0.33,1.66,Protein,nan,nan,FE,802,3394,A,oct,nan,4s1b
FE1C1N6,0.69,2.71,Protein,nan,nan,FE,3,14765,D,hvp,nan,3l1t
FE1S4,0.25,2.65,Protein,nan,nan,FE,808,11842,B,tet,nan,1kqg
CU1N2O1S1,0.72,1.15,Protein,nan,nan,CU,129,3905,A,bva,nan,1etj
CU1N2O1S1,0.39,0.56,Protein,nan,nan,CU,201,3903,D,bva,nan,4ko9
FE1N1O4,0.41,1.87,Protein,nan,nan,FE,300,38738,N,tbp,nan,1z6o
FE1N3O3,0.33,1.76,Protein,nan,nan,FE,900,1847,A,oct,nan,2hbt
FE1S4,0.31,2.38,Protein,nan,nan,FE,386,12444,D,tet,nan,3o3n
FE1O4,0.77,1.18,Protein,nan,nan,FE,203,49985,A,pyv,nan,2jd8
FE1S4,0.16,1.94,Protein,nan,nan,FE,502,11791,C,tet,nan,4nbg
FE1N6,0.15,2.93,Protein,nan,nan,FE,1008,8532,A,oct,nan,3lgq
FE1S4,0.25,2.61,Protein,nan,nan,FE,805,11816,B,tet,nan,1kqf
NI1N1O1,0.66,0.41,Protein,nan,nan,NI,31,816,D,trv,nan,3inc
FE1S4,0.34,2.24,Protein,nan,nan,FE,265,36744,A,tet,nan,2frv
CU1C2N2O2,nan,1.06,Protein,nan,nan,CU,601,5702,A,irr,nan,4gp8
FE1S4,0.28,2.25,Protein,nan,nan,FE,605,15171,A,tet,nan,4wn9
CU1N2,0.14,0.29,Protein,nan,nan,CU,703,3571,A,lin,nan,1n68
FE1S4,0.41,1.99,Protein,nan,nan,FE,1520,15437,B,tet,nan,1h1l
FE1N2O4,0.28,0.94,Protein,nan,nan,FE,500,12027,C,oct,nan,3ecj
FE1S4,0.57,4.86,Protein,nan,nan,FE,6498,15826,B,tet,nan,3k1a
V1O4,0.08,2.26,Protein,nan,nan,V,5034,55766,i,tet,nan,1rxs
FE1S4,0.53,2.06,Protein,nan,nan,FE,499,15862,C,tet,nan,1fp4
MN1N1O4,0.20,1.07,Protein,nan,nan,MN,501,9762,A,tbp,nan,4g3h
FE1S4,0.26,2.88,Protein,nan,nan,FE,586,12558,B,tet,nan,3mma
MN1O2,nan,0.74,Protein,nan,nan,MN,904,13026,B,irr,nan,4w8y
FE1O2,0.57,0.44,Protein,nan,nan,FE,616,19018,P,trv,nan,2fjc
FE1N1S3,0.30,2.62,Protein,nan,nan,FE,2002,25740,E,tet,nan,3myr
FE1S4,0.24,2.82,Protein,nan,nan,FE,402,13882,T,tet,nan,3uqy
FE1N4S1,0.44,2.23,Protein,nan,nan,FE,600,7569,A,spy,nan,2rcm
NI1N1O1,0.58,0.73,Protein,nan,nan,NI,1561,4327,A,trv,nan,2v4b
FE1S4,0.24,2.25,Protein,nan,nan,FE,505,15592,A,tet,nan,1qh8
MN1N2O3,0.54,1.10,Protein,nan,nan,MN,405,6829,B,tbp,nan,4ee5
MN1C1N2O4,nan,0.00,Protein,nan,nan,MN,301,2033,A,irr,nan,2ocl
MN1C2O2,nan,0.00,Protein,nan,nan,MN,204,2616,A,irr,nan,4ptj
FE1S4,0.26,2.82,Protein,nan,nan,FE,1403,15866,B,tet,nan,1q16
MN1N1O5,0.39,1.01,Protein,nan,nan,MN,397,18430,E,oct,nan,3uny
FE1N5S1,0.17,3.64,Protein,nan,nan,FE,1450,3559,A,oct,nan,4uqh
NI1N1O2,0.46,0.60,Protein,nan,nan,NI,1621,8974,B,spv,nan,2uvf
